,title,description,publishedAt,channelId,videoId,channelTitle,liveBroadcastContent
392,Lobster industry feeling impact of U.S.-China trade war,"The U.S. exported more than $142 million worth of lobster to China last year, up from about $108 million in 2016. But that number is expected to take a big hit ...",2018-08-08T12:14:14Z,UC-SJ6nODDmufqBzPBwCvYvQ,vYkbbhrNKYU,CBS This Morning,none
393,US-China trade war is bigger than the Fed:UBS economist,"Seth Carpenter, U.S. chief economist at UBS, sits down with ""Squawk Box"" to talk about what he expects from the markets in 2019. » Subscribe to CNBC: ...",2019-01-02T12:21:28Z,UCrp_UI8XtuYfpiqluWLD7Lw,WBMKhIT0nks,CNBC Television,none
394,Hong Kong container trucker living with impact of US-China trade war,"Subscribe to our YouTube channel for free here: https://sc.mp/subscribe-youtube In recent years, nearly half the products China has exported to the US have ...",2019-03-05T01:30:02Z,UC4SUWizzKc1tptprBkWjX2Q,bBoehBTv8yQ,South China Morning Post,none
395,G7 summit begins on shadow of US-China trade war,The G7 summit in Biarritz will begin with a US-China trade row as its background. … READ MORE ...,2019-08-23T20:32:33Z,UCSrZ3UV4jOidv8ppoVuvW9Q,iO69Q9Mz-6g,euronews (in English),none
396,"US-China trade war is a fight for global dominance in tech and health care, says Cresset Capital CIO","Jack Ablin, Cresset Capital CIO, and Evan Brown, UBS Asset Management, join ""Power Lunch"" to discuss how markets are responding to the U.S.-China trade ...",2019-05-21T19:10:00Z,UCrp_UI8XtuYfpiqluWLD7Lw,y-ZwLClBxjU,CNBC Television,none
397,2018/08/31: US China trade war &amp; Qing Dynasty costume drama,Trump is angling for even more tariffs against China... what can China do to soften the blow? A Chinese costume drama has taken the country and Asia by ...,2018-09-01T07:45:00Z,UCgrNz-aDmcr2uuto8_DL2jg,9Zg2Ndr87A8,CGTN,none
398,What next for the US-China trade war? | FT,"The FT's trade editor, James Politi, on the latest developments in the economic tussle between Washington and Beijing. Read more at https://on.ft.com/2YNY5pD ...",2019-08-16T00:13:10Z,UCoUxsWakJucWg46KW5RsvPw,tyoiRSWgKmw,Financial Times,none
399,Kissinger warns of armed conflict if US-China trade war is not resolved,"Former US secretary of state Henry Kissinger has warned that an armed conflict could break out between the US and China, if they fail to resolve their trade war.",2019-11-21T13:51:56Z,UC83jt4dlz1Gjl58fzQrrKZg,hwFawgsEhL8,CNA,none
400,US-China trade war could sew fashion setbacks,"Behind the glitz and glamour of New York Fashion Week, industry experts are worried about the United States' trade war with China. They are warning that tariffs ...",2019-09-11T19:46:05Z,UCNye-wNBqNL5ZzHSJj3l8Bg,NiRs0xEbyws,Al Jazeera English,none
401,[Foreign Correspondents] Ep.108 - The U.S.-China trade war _ Full Episode,Tensions between the G2 shaking up South Korea and the world economy. The current address and outlook of the U.S.-China trade war 한국과 세계 경제를 뒤 ...,2018-10-15T23:00:04Z,UC-PHIZjV-oX8H7zD1cCN2NQ,l5SAJ0ib3mM,ARIRANG TV,none
402,US-China Trade War: What Investors Need To Know!,The Trade War between the USA and China has been going on for a while now. In this video we're going to talk about the implications this trade war has on ...,2019-04-10T18:24:40Z,UCmHm0w-JJfC2Ll1Of_WObAQ,xbafMtCz1lM,Cooper Academy - Investing,none
403,US-China trade war opens up export opportunities for India,US-China trade war has opened up new opportunities for India. Centre to announce new schemes for exporters. Details by Times Now's Heena Gambhir.,2019-09-12T14:23:59Z,UC6RJ7-PaXg6TIH2BzZfTV7w,GjTIFuA9Tfg,TIMES NOW,none
404,The US-China trade war threw firms into disarray: Economist | Street Signs Asia,"The U.S.-China trade war is a ""huge issue"" in terms of business confidence and could be a major threat to the global economy if it is not resolved, says Shane ...",2019-07-19T11:00:06Z,UCF8HUTbUwPKh2Q-KpGOCVGw,lwj8NUSEJfc,CNBC International TV,none
405,"US/China Trade War. Bob Hoye - April 6, 2018",Bitcoin prime example of a bubble in action Guest's website: http://www.institutionaladvisors.com/ Produced by https://www.HoweStreet.com Don't miss out - Stay ...,2018-04-07T00:12:53Z,UCPPRIYfKUMN2-wybje5Ibrw,kw1ymQmTB4M,talkdigitalnetwork,none
406,US-China trade war: Why the US has the upper hand,Former Commerce Department deputy director Chris Garcia on why the U.S. has the upper hand in its trade war with China.,2018-09-20T15:07:04Z,UCCXoCcu9Rp7NPbTzIvogpZg,WK-XaJ7eMdw,Fox Business,none
407,Lobster industry feeling impact of U.S.-China trade war,"The U.S. exported more than $142 million worth of lobster to China last year, up from about $108 million in 2016. But that number is expected to take a big hit ...",2018-08-08T12:14:14Z,UC-SJ6nODDmufqBzPBwCvYvQ,vYkbbhrNKYU,CBS This Morning,none
408,Chinese government warns global tech companies amid escalating U.S.-China trade war,"中, 무역전쟁 속 삼성 등과 면담…중국 ""정상 활동"" 주장 With the trade war intensifying between Washington and Beijing,... the Chinese government has confirmed ...",2019-06-11T03:42:49Z,UCzznO4xSV8BKnUBPyswtCUw,3-ZNAswCqv0,ARIRANG NEWS,none
409,Booking Holdings CEO on US-China trade war and the state of the consumer,"Glenn Fogel, Booking Holdings CEO, sits down with CNBC's Seema Mody to discuss the headwinds the travel industry is facing. They discuss consumer ...",2019-09-18T18:08:19Z,UCrp_UI8XtuYfpiqluWLD7Lw,NtCthAWE3ws,CNBC Television,none
410,"US-China trade war: Trade talks set to kick off amid threats, accusations",High stakes trade talks are set to kick off in Washington. But negotiations are poised on the brink of collapse after a week of threats and accusations. Subscribe ...,2019-05-09T14:00:46Z,UC83jt4dlz1Gjl58fzQrrKZg,ixrX5isXEVo,CNA,none
411,"Technology most vulnerable sector in US-China trade war, strategist says | Squawk Box Europe","Seema Shah, global investment strategist at Principal Global Investors, says if international trade controls impact the technology sector it could be damaging for ...",2019-05-17T10:00:08Z,UCF8HUTbUwPKh2Q-KpGOCVGw,dSSdAI2uTek,CNBC International TV,none
412,🇺🇸 🇨🇳 Could the US China trade talks collapse | Inside Story,A rift has opened up between the world's two biggest economies just as attempts to end the US-China trade dispute appear to be making progress. The US says ...,2019-05-09T17:30:01Z,UCNye-wNBqNL5ZzHSJj3l8Bg,jOVlwKprB6o,Al Jazeera English,none
413,Trump escalates the US-China trade war by announcing tariff hikes,"Trump escalates the US-China trade war by announcing tariff hikes #92NewsHD Live, Pakistan's first HD Plus news channel brings you the crispiest live news, ...",2019-08-23T23:26:30Z,UCsgC5cbz3DE2Shh34gNKiog,B7AT76mukHY,92 News HD,none
414,These companies are getting crushed on US-China trade war fears,"Stocks bounce back after yesterday's selloff. Looking for trade war bargain buys. With CNBC's Melissa Lee and the Fast Money traders, Pete Najarian, Tim ...",2019-05-08T21:51:20Z,UCrp_UI8XtuYfpiqluWLD7Lw,Iuqs6Gr-CQs,CNBC Television,none
415,US-CHINA TRADE WAR - TAMIL,"US-CHINA TRADE WAR - TAMIL The Trump administration on Friday escalated a trade war between the world's two largest economies, moving ahead with ...",2018-06-18T11:05:55Z,UCcgBNWuHaU4n2OtpppAdQZA,wHOfrQuBmX8,Chennai Trading Academy - CTA,none
416,US-China trade war: New wave of tariffs take effect,"Tensions between China and the United States keep escalating, as a new round of tariffs on both countries' exports will come into effect in a few hours. China ...",2019-09-01T05:44:25Z,UCNye-wNBqNL5ZzHSJj3l8Bg,kPcWqzRPHuQ,Al Jazeera English,none
417,[The Point : World Affairs] Ep.54 - U.S.-China trade war brings massive damage _ Full Episode,"Prolonged U.S.-China trade war brings massive damage 미중 무역전쟁 장기화, 피해 일파만파 The U.S.-China trade war is still intact since it broke out in June ...",2019-06-16T23:00:02Z,UC-PHIZjV-oX8H7zD1cCN2NQ,ny2Oic-91qw,ARIRANG TV,none
418,Robert Moran on the US-China trade war and the impact on the global economy,"CGTN's Rachelle Akuffo spoke to Robert Moran, a partner for the Brunswick group about the U.S.-China trade war and how its affecting the global economy.",2018-08-07T00:27:09Z,UCj7wKsOBhRD9Jy4yahkMRMw,XjgFyQ4CDRk,CGTN America,none
419,Chinese government warns global tech companies amid escalating U.S.-China trade war,"中, 무역전쟁 속 삼성 등과 면담…중국 ""정상 활동"" 주장+트럼프 ""시진핑 G20 참석 안 하면 관세 바로 부과"" With the trade war intensifying between Washington and ...",2019-06-11T06:29:33Z,UCzznO4xSV8BKnUBPyswtCUw,xHaubtMwtAM,ARIRANG NEWS,none
420,"US-China trade war: China&#39;s attendance to talks mean they are willing to make deals, says observer","Trade talks between the US and China are set to resume on May 9 in Washington, but looming over these negotiations is the threat of even more tariffs. Dr Henry ...",2019-05-09T14:07:31Z,UC83jt4dlz1Gjl58fzQrrKZg,J7f_CjraKKo,CNA,none
421,Tesla Is Winning The US/China Trade War,"Tesla's rapidly progressing Shanghai Gigafactory couldn't have better timing. As US/China trade war tensions ramp, a 25% automotive import tariff is set to take ...",2019-09-08T19:08:30Z,UC1LAjODfg7dnSSrrPGGPPMw,UCTqiVQW53c,HyperChange,none
422,Steve Bannon on US-China trade war: I don&#39;t see any short-term let up,"Former Trump advisor Steve Bannon joins ""Squawk Box"" to discuss the ongoing U.S.-China trade talks ahead of the G-20 summit in Osaka, Japan.",2019-06-27T13:22:01Z,UCrp_UI8XtuYfpiqluWLD7Lw,xKfWoQkjd4E,CNBC Television,none
423,How U.S.-China Trade War Could Start Easing After G-20 Meeting,Oct.15 -- Michael Pillsbury from the Center on Chinese Strategy says the U.S.-China trade war could start easing after the G-20 meeting in November.,2018-10-16T00:32:09Z,UCV61VqLMr2eIhH4f51PV0gA,SukMVVdwxlQ,Bloomberg Politics,none
424,"WORLD THIS WEEK US-China trade war, Istanbul election re-run, All-England European cup finals","Our panel of journalists discuss the biggest topics of the week, starting with the US-China trade war escalating. Meanwhile, in Istanbul citizens prepare ...",2019-05-10T19:06:41Z,UCQfwfsi5VrQ8yKZ-UWmAEFg,zDwcvHaDlo4,FRANCE 24 English,none
425,India Takes Upper Hand In US-China Trade War| Biz Tak,"As America and China Tussle In Trade War and Don't Wish To Go Lenient On Each Other, India Gets An Upper Hand As China And America Both Are Leaned ...",2019-04-17T09:49:45Z,UCSWSOS6YXUbNMzTH-tV7Pfw,ZpstGPZ8Urw,Biz Tak,none
426,Investor Jim Rogers discusses a U.S./China trade war impact on the Melt Up,Investor Jim Rogers discusses the implications a trade war between the U.S. and China could have on the Melt Up. ———————————— Download the ...,2018-10-29T16:03:17Z,UCVgL_VeHteGecp5nn0NRztQ,WEc43V3ceJ0,Stansberry Research,none
427,"US-China trade deal: A truce in the trade war, says an analyst","Now that the US and China have inked a trade deal, where Beijing has committed to buying US$200 billion more in US goods, what does it mean for the two ...",2020-01-16T03:15:55Z,UC83jt4dlz1Gjl58fzQrrKZg,CsOxpxM7HFU,CNA,none
428,Trump&#39;s Trade War is Trashing the U.S. Economy,"President Trump, who has 15 months to keep the economy from collapsing before the next election, is choosing to blame the media for the stock market's woes.",2019-08-16T03:50:00Z,UCMtFAi84ehTSYSE9XoHefig,t_qVnZwsNO8,The Late Show with Stephen Colbert,none
429,China: Not as Rich as You Think | Economy Crisis | Trade War |  Lack of Diversity  | Unemployment,"China's economic development represents a model of success for socialism, but that's far from the truth. This world's second-largest economy is in an economic ...",2020-06-23T06:26:48Z,UCT2kPBcD6tXn8TP_aV7BmgA,OuAAGEnCqnU,China Observer - Vision Times,none
430,"U.S., China trade war traps Canada between ‘rock and hard place’",,2019-02-01T20:08:55Z,UCYuLCUHAoN1fs3pZi3WPRnA,x21h1t54JuY,Financial Post,none
431,Trade War Escalates After China Puts Tariffs on US | China Uncensored,The US China Trade War is escalating as China and President Trump both hit each other with more tariffs! YouTube demonetizes our channels! We need your ...,2019-08-28T18:00:01Z,UCgFP46yVT-GG4o1TgXn-04Q,9BStVxeTTd0,China Uncensored,none
432,Potential U.S.-China trade war tensions escalate,"China has vowed to fight the U.S. at ""any cost"" as trade tensions escalate. President Trump threatened $100 billion in new tariffs on Chinese goods after China ...",2018-04-06T15:16:05Z,UC8p1vwvWtl6T73JiExfWs1g,Rh611Qbjsus,CBS News,none
433,"The greatest risk from US-China trade war is sudden drop to tech supply chain, says expert","John Rutledge, Safanad CIO, and CNBC's Seema Mody join 'The Exchange' to discuss the impact the U.S.-China trade dispute could have on the tech sector ...",2019-06-10T17:33:30Z,UCrp_UI8XtuYfpiqluWLD7Lw,iOxR8kxusIQ,CNBC Television,none
434,"European economy could benefit from US-China trade war, ECB&#39;s Nowotny says | Street Signs Europe","Ewald Nowotny, a Governing Council member of the ECB, discusses the euro zone economy and the impact of the U.S.-China trade war.",2019-06-18T14:00:03Z,UCF8HUTbUwPKh2Q-KpGOCVGw,KVjp6Ax7FCc,CNBC International TV,none
435,The US-China trade war&#39;s impact on Southeast Asia | The Rundown,Joseph Incalcaterra of HSBC Global Research explains why Indonesia and the Philippines could be among the least impacted countries in Southeast Asia by ...,2018-07-19T12:15:01Z,UCF8HUTbUwPKh2Q-KpGOCVGw,Ttwo6emECEg,CNBC International TV,none
436,Trade War Expands and Why It Might Not Be a Bad Thing,"In this episode, we interview senior Chinese political commentator Wen Zhao about his unique perspective on the current U.S.-China trade war: that China is ...",2018-07-21T19:27:42Z,UCVWMVBg1RPrDlakdmbyTKBA,V1-R-AZPSvw,Zooming In with Simone Gao,none
437,US-China Trade war creating larger-than-expected impact on chemical stocks: Analyst,"CNBC's ""Power Lunch"" team discusses how increased tariffs may impact chemical stocks in the United States with Charlie Neivert of Cowen. » Subscribe to ...",2019-05-07T19:29:40Z,UCrp_UI8XtuYfpiqluWLD7Lw,39B_ORaIeCo,CNBC Television,none
438,US-China trade war: Does Trump know what he’s doing?,"FBN's Charlie Gasparino, Washington Free Beacon senior writer Liz Harrington and Center for Freedom and Prosperity Chairman Dan Mitchell discuss the ...",2018-09-20T18:07:29Z,UCCXoCcu9Rp7NPbTzIvogpZg,WMu_kZLbtDc,Fox Business,none
439,Mohamed El-Erian says 30 percent of a US-China trade war,"Mohamed EL-Erian, Allianz chief economic advisor, joins 'Squawk Box' to discuss the possibility of the Fed raising hikes, the state of the U.S. economy and how ...",2018-11-27T12:52:20Z,UCrp_UI8XtuYfpiqluWLD7Lw,XdS8DQCPpPQ,CNBC Television,none
440,Could The US China Trade War Cause A Stock Market Crash?,How To Invest Course: https://cooperacademy.teachable.com/p/how-to-invest-like-the-best The Trade War Between the USA & China has now escalated with ...,2019-05-14T11:50:35Z,UCmHm0w-JJfC2Ll1Of_WObAQ,Cpf7lK_oVfs,Cooper Academy - Investing,none
441,US-China trade war heats up,US stocks fell in the worst trading day of the year on Monday after China allowed the value of the yuan to sink to an 11-year low. The devaluation of the yuan was ...,2019-08-07T14:14:56Z,UCNye-wNBqNL5ZzHSJj3l8Bg,2JssIRSEofU,Al Jazeera English,none
442,"Brazil, Argentina reportedly benefited from US, China trade war","FOX Business' Hillary Vaughn reports on President Trump placing new tariffs on Brazil and Argentina, China trade negotiations, and the limited time Congress ...",2019-12-02T21:05:26Z,UCCXoCcu9Rp7NPbTzIvogpZg,XbBdMEW0eAw,Fox Business,none
443,What the G-20 summit might mean for the US-China trade war,CNBC's Eunice Yoon reports on the new data out of China and what it might mean for the U.S. trade war. She also gives a preview of the G-20 summit.,2019-06-10T11:21:51Z,UCrp_UI8XtuYfpiqluWLD7Lw,p1lucYFGYRc,CNBC Television,none
444,China Trade War - Layman&#39;s Guide,"Without getting too technical, what's the deal with this trade war? Stay Awesome China (my new documentary): https://vimeo.com/ondemand/stayawesomechina ...",2019-05-17T16:53:04Z,UCl7mAGnY4jh4Ps8rhhh8XZg,c1BLtYGyffc,serpentza,none
